user_id,total_spent,num_orders,customer_type,avg_order_value,ltv,cac,net_value
3738320234051643877,91.18,3,repeat,30.393333333333334,91.18,50.0,41.18000000000001
3739478431097008625,698.0,1,one-time,698.0,698.0,50.0,648.0
3741029495705540856,107.22,2,repeat,53.61,107.22,50.0,57.22
3741407379008310018,66.96,1,one-time,66.96,66.96,50.0,16.959999999999994
3741532949101793339,94.31,1,one-time,94.31,94.31,50.0,44.31
3741689406060673010,90.85,1,one-time,90.85,90.85,50.0,40.849999999999994
3742332932978201442,554.6,1,one-time,554.6,554.6,50.0,504.6
3742368203315546493,1462.8,1,one-time,1462.8,1462.8,50.0,1412.8
3743323902703489418,123.98,1,one-time,123.98,123.98,50.0,73.98
3743841623706674212,21.99,1,one-time,21.99,21.99,50.0,-28.01
3743916662879082495,21.26,1,one-time,21.26,21.26,50.0,-28.74
3745235510476346702,10.97,1,one-time,10.97,10.97,50.0,-39.03
3745754200111893080,163.77,1,one-time,163.77,163.77,50.0,113.77000000000001
3746316960999614032,397.7,1,one-time,397.7,397.7,50.0,347.7
3747190338602183092,139.75,1,one-time,139.75,139.75,50.0,89.75
3747999856310382299,63.17,1,one-time,63.17,63.17,50.0,13.170000000000002
3748161125080071023,133.56,1,one-time,133.56,133.56,50.0,83.56
3750480978272704589,15.99,1,one-time,15.99,15.99,50.0,-34.01
3751093343937953110,38.98,1,one-time,38.98,38.98,50.0,-11.020000000000003
3751433429956400495,3679.3,2,repeat,1839.65,3679.3,50.0,3629.3
3753158727494093380,540.28,2,repeat,270.14,540.28,50.0,490.28
3755781472166364485,34.15,1,one-time,34.15,34.15,50.0,-15.850000000000001
3756090166719377367,21.49,1,one-time,21.49,21.49,300.0,-278.51
3756657782077054596,32.89,2,repeat,16.445,32.89,50.0,-17.11
3756873695566365595,65.96,1,one-time,65.96,65.96,300.0,-234.04000000000002
3758361664336535169,13.59,1,one-time,13.59,13.59,50.0,-36.41
3760583534389307379,84.92,1,one-time,84.92,84.92,50.0,34.92
3763415452749528212,119.15,1,one-time,119.15,119.15,300.0,-180.85
3763611934787349856,206.96,1,one-time,206.96,206.96,300.0,-93.03999999999999
3764170977560568314,27.18,1,one-time,27.18,27.18,50.0,-22.82
3764574444957652648,41.59,1,one-time,41.59,41.59,50.0,-8.409999999999997
3765491629047320813,18.99,1,one-time,18.99,18.99,50.0,-31.01
3765864302371503981,113.48,1,one-time,113.48,113.48,300.0,-186.51999999999998
3768290334696236505,20.7,1,one-time,20.7,20.7,50.0,-29.3
3769184752556746361,227.98,1,one-time,227.98,227.98,200.0,27.97999999999999
3769216008640439142,41.459999999999994,2,repeat,20.729999999999997,41.459999999999994,50.0,-8.540000000000006
3769632740374536577,4272.0,1,one-time,4272.0,4272.0,50.0,4222.0
3770077969238052019,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
3774415288380110712,8.79,1,one-time,8.79,8.79,50.0,-41.21
3774481916858545483,15.99,1,one-time,15.99,15.99,50.0,-34.01
3774499329923460107,82.64,1,one-time,82.64,82.64,50.0,32.64
3774530641509474688,48.36,1,one-time,48.36,48.36,50.0,-1.6400000000000006
3774621747521479544,24.22,1,one-time,24.22,24.22,50.0,-25.78
3775099871992574448,10.63,1,one-time,10.63,10.63,50.0,-39.37
3775157044065915076,141.42,1,one-time,141.42,141.42,50.0,91.41999999999999
3776258872363783792,326.84000000000003,2,repeat,163.42000000000002,326.84000000000003,300.0,26.840000000000032
3779052441133019116,63.98,1,one-time,63.98,63.98,50.0,13.979999999999997
3779884879150825384,43.17,1,one-time,43.17,43.17,50.0,-6.829999999999998
3780112882694926970,32.46,1,one-time,32.46,32.46,300.0,-267.54
3782396217900147405,33.58,1,one-time,33.58,33.58,50.0,-16.42
3783357047189991250,21.58,2,repeat,10.79,21.58,300.0,-278.42
3783478137758293911,19.19,1,one-time,19.19,19.19,50.0,-30.81
3784608915391176306,58.86,1,one-time,58.86,58.86,50.0,8.86
3784755743864291097,365.7,1,one-time,365.7,365.7,50.0,315.7
3788077234501576551,191.12,3,repeat,63.70666666666667,191.12,50.0,141.12
3788250389424945137,8.89,1,one-time,8.89,8.89,50.0,-41.11
3788842143428920129,31.99,1,one-time,31.99,31.99,50.0,-18.01
3792450547843431391,104.28,1,one-time,104.28,104.28,300.0,-195.72
3792462774806211311,47.9,1,one-time,47.9,47.9,50.0,-2.1000000000000014
3794016165791476291,117.34,1,one-time,117.34,117.34,300.0,-182.66
3794911148673374791,175.8,1,one-time,175.8,175.8,50.0,125.80000000000001
3795227502963327300,45.97,1,one-time,45.97,45.97,50.0,-4.030000000000001
3795540402118336665,19.99,1,one-time,19.99,19.99,50.0,-30.01
3797990038447668987,51.08,1,one-time,51.08,51.08,300.0,-248.92000000000002
3798576854040953242,179.97,1,one-time,179.97,179.97,50.0,129.97
3800542336363535033,47.27,1,one-time,47.27,47.27,300.0,-252.73
3802905913750930180,68.76,1,one-time,68.76,68.76,50.0,18.760000000000005
3803364184957424266,1385.92,2,repeat,692.96,1385.92,200.0,1185.92
3803395757897344589,46.03,1,one-time,46.03,46.03,50.0,-3.969999999999999
3803605814309337708,17.96,1,one-time,17.96,17.96,50.0,-32.04
3804473994888997849,125.97,1,one-time,125.97,125.97,50.0,75.97
3807039818708780751,213.06,1,one-time,213.06,213.06,50.0,163.06
3807311238107119540,38.98,1,one-time,38.98,38.98,300.0,-261.02
3809242468363995194,8.49,1,one-time,8.49,8.49,50.0,-41.51
3809826692297033526,49.99,1,one-time,49.99,49.99,50.0,-0.00999999999999801
3810896663878967628,26.37,1,one-time,26.37,26.37,50.0,-23.63
3811054203560571366,61.53,1,one-time,61.53,61.53,50.0,11.530000000000001
3813195472927677467,19.97,1,one-time,19.97,19.97,50.0,-30.03
3813481911022270064,15.99,1,one-time,15.99,15.99,300.0,-284.01
3817759372890086865,114.05,1,one-time,114.05,114.05,300.0,-185.95
3818441184498004752,83.98,1,one-time,83.98,83.98,300.0,-216.01999999999998
3818637526754889697,522.37,5,repeat,104.474,522.37,200.0,322.37
3818907842286090895,6.97,1,one-time,6.97,6.97,50.0,-43.03
3819398190341694887,22.38,1,one-time,22.38,22.38,50.0,-27.62
3820812913003047304,54.47,1,one-time,54.47,54.47,300.0,-245.53
3822207688294082684,24.95,1,one-time,24.95,24.95,300.0,-275.05
3823935251343260021,50.97,1,one-time,50.97,50.97,300.0,-249.03
3825159641728698126,6.39,1,one-time,6.39,6.39,50.0,-43.61
3826933837621771483,753.31,2,repeat,376.655,753.31,50.0,703.31
3829457209830058915,23.99,1,one-time,23.99,23.99,50.0,-26.01
3829716080953461211,214.93,1,one-time,214.93,214.93,300.0,-85.07
3830048774168985373,71.42,1,one-time,71.42,71.42,50.0,21.42
3830485242574967009,23.99,1,one-time,23.99,23.99,300.0,-276.01
3831430428572616166,43.98,1,one-time,43.98,43.98,50.0,-6.020000000000003
3831723766212483216,59.99,1,one-time,59.99,59.99,50.0,9.990000000000002
3832651307820804631,8.79,1,one-time,8.79,8.79,50.0,-41.21
3835134197841326255,4020.48,3,repeat,1340.16,4020.4800000000005,50.0,3970.4800000000005
3835534637736706073,43.98,1,one-time,43.98,43.98,50.0,-6.020000000000003
3835994298687662664,30.38,1,one-time,30.38,30.38,50.0,-19.62
3836209289653625827,11.19,1,one-time,11.19,11.19,50.0,-38.81
3838877229771449755,301.69,2,repeat,150.845,301.69,50.0,251.69
3839596841653772572,15.19,1,one-time,15.19,15.19,50.0,-34.81
3840247020317877106,83.69,1,one-time,83.69,83.69,50.0,33.69
3840560758083039332,27.19,1,one-time,27.19,27.19,50.0,-22.81
3841458002774357152,343.48,3,repeat,114.49333333333334,343.48,50.0,293.48
3842974205360520287,378.7,1,one-time,378.7,378.7,50.0,328.7
3843258333728825777,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
3843366261321201068,330.51,1,one-time,330.51,330.51,300.0,30.50999999999999
3844370939009340218,61.59,1,one-time,61.59,61.59,50.0,11.590000000000003
3844754151975169434,27.18,1,one-time,27.18,27.18,50.0,-22.82
3844953690494102723,41.88,1,one-time,41.88,41.88,50.0,-8.119999999999997
3844963796434073356,840.7,1,one-time,840.7,840.7,50.0,790.7
3845084664510267721,1073.14,1,one-time,1073.14,1073.14,50.0,1023.1400000000001
3845150128833861321,91.28,1,one-time,91.28,91.28,50.0,41.28
3845852396426162446,34.99,1,one-time,34.99,34.99,300.0,-265.01
3847010446682215352,679.66,1,one-time,679.66,679.66,50.0,629.66
3847360722701670676,31.18,1,one-time,31.18,31.18,50.0,-18.82
3849055062112562467,34.37,1,one-time,34.37,34.37,50.0,-15.630000000000003
3850630971135697760,169.32999999999998,2,repeat,84.66499999999999,169.32999999999998,50.0,119.32999999999998
3852898494139903793,12.31,1,one-time,12.31,12.31,50.0,-37.69
3853123258753692320,13.59,1,one-time,13.59,13.59,50.0,-36.41
3854579461029873656,46.27,1,one-time,46.27,46.27,300.0,-253.73
3855110230603514242,13.59,1,one-time,13.59,13.59,50.0,-36.41
3855340022292429663,61.57,1,one-time,61.57,61.57,50.0,11.57
3855473804472998317,129.37,1,one-time,129.37,129.37,50.0,79.37
3857043812510146001,532.71,6,repeat,88.78500000000001,532.71,258.3333333333333,274.3766666666667
3858877675940046816,4.99,1,one-time,4.99,4.99,50.0,-45.01
3859230004341473722,49.58,1,one-time,49.58,49.58,50.0,-0.4200000000000017
3859415812077160469,71.97,2,repeat,35.985,71.97,50.0,21.97
3860895983574499248,58.38,1,one-time,58.38,58.38,50.0,8.380000000000003
3861180496381149226,39.9,2,repeat,19.95,39.9,300.0,-260.1
3861645276607352544,16.81,1,one-time,16.81,16.81,50.0,-33.19
3862003304345926516,37.98,1,one-time,37.98,37.98,50.0,-12.020000000000003
3862093055992617004,100.77000000000001,2,repeat,50.385000000000005,100.77000000000001,50.0,50.77000000000001
3864611430766835993,43.1,1,one-time,43.1,43.1,50.0,-6.899999999999999
3865564441178018664,36.26,1,one-time,36.26,36.26,50.0,-13.740000000000002
3865822715588380852,22.12,1,one-time,22.12,22.12,50.0,-27.88
3868452252180916812,25.57,1,one-time,25.57,25.57,50.0,-24.43
3868696346876688478,33.58,1,one-time,33.58,33.58,50.0,-16.42
3869136383961219931,2.99,1,one-time,2.99,2.99,50.0,-47.01
3869361949850252878,30.38,1,one-time,30.38,30.38,50.0,-19.62
3870523357204139831,211.87,2,repeat,105.935,211.87,50.0,161.87
3871891696772635172,57.36,1,one-time,57.36,57.36,50.0,7.359999999999999
3873009955813000135,39.97,1,one-time,39.97,39.97,50.0,-10.030000000000001
3874062777339116474,18.98,1,one-time,18.98,18.98,200.0,-181.02
3874262976539504946,72.98,1,one-time,72.98,72.98,50.0,22.980000000000004
3876864671784763078,19.99,1,one-time,19.99,19.99,50.0,-30.01
3877662166463811188,68.75,1,one-time,68.75,68.75,50.0,18.75
3878333273795764979,23.98,1,one-time,23.98,23.98,50.0,-26.02
3881794980702767092,38.38,1,one-time,38.38,38.38,50.0,-11.619999999999997
3882155860208938967,587.68,2,repeat,293.84,587.68,50.0,537.68
3883919079717671978,89.58,1,one-time,89.58,89.58,200.0,-110.42
3886339117571727204,32.98,1,one-time,32.98,32.98,50.0,-17.020000000000003
3888042706246168759,10.63,1,one-time,10.63,10.63,50.0,-39.37
3890449304271518800,479.6,1,one-time,479.6,479.6,50.0,429.6
3891062223801208797,27.01,1,one-time,27.01,27.01,300.0,-272.99
3891255667600812168,68.69,1,one-time,68.69,68.69,300.0,-231.31
3891635216750955275,51.29,1,one-time,51.29,51.29,50.0,1.2899999999999991
3891707253957252733,33.599999999999994,2,repeat,16.799999999999997,33.599999999999994,50.0,-16.400000000000006
3894103929344760120,754.74,1,one-time,754.74,754.74,300.0,454.74
3894780008367831845,156.39999999999998,2,repeat,78.19999999999999,156.39999999999998,50.0,106.39999999999998
3897097305375760587,55.55,1,one-time,55.55,55.55,50.0,5.549999999999997
3898563466459211162,14.0,1,one-time,14.0,14.0,300.0,-286.0
3902953304108615708,15.99,1,one-time,15.99,15.99,50.0,-34.01
3905085469709197947,22.38,1,one-time,22.38,22.38,50.0,-27.62
3905349665021270549,785.46,2,repeat,392.73,785.46,50.0,735.46
3905941547672756712,134.74,2,repeat,67.37,134.74,50.0,84.74000000000001
3906220352266938232,17.58,1,one-time,17.58,17.58,50.0,-32.42
3906774598490786925,356.45,1,one-time,356.45,356.45,50.0,306.45
3907770685196037697,7.99,1,one-time,7.99,7.99,300.0,-292.01
3908289773281629421,28.29,1,one-time,28.29,28.29,50.0,-21.71
3909763381289527043,20.78,1,one-time,20.78,20.78,50.0,-29.22
3912300160509220549,19.2,1,one-time,19.2,19.2,50.0,-30.8
3915384889161784454,705.71,3,repeat,235.23666666666668,705.71,50.0,655.71
3915503045313404486,151.15,1,one-time,151.15,151.15,50.0,101.15
3916248033880457849,22.39,1,one-time,22.39,22.39,50.0,-27.61
3916484417528358536,74.97,1,one-time,74.97,74.97,200.0,-125.03
3916827939116480368,37.99,1,one-time,37.99,37.99,50.0,-12.009999999999998
3916992730920009646,416.73,1,one-time,416.73,416.73,300.0,116.73000000000002
3917578150848610596,40.77,1,one-time,40.77,40.77,50.0,-9.229999999999997
3918073616784112922,18.99,1,one-time,18.99,18.99,50.0,-31.01
3921649958751416379,3142.2,6,repeat,523.6999999999999,3142.2,175.0,2967.2
3924372865099736100,1720.93,1,one-time,1720.93,1720.93,300.0,1420.93
3925916036744376109,199.53,2,repeat,99.765,199.53,50.0,149.53
3927815032450931689,20.79,1,one-time,20.79,20.79,50.0,-29.21
3928097157872178089,224.97,1,one-time,224.97,224.97,50.0,174.97
3928984782689072204,343.8,1,one-time,343.8,343.8,50.0,293.8
3931961473816782577,34.38,1,one-time,34.38,34.38,50.0,-15.619999999999997
3932233549634136384,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
3933973870505149047,27.98,1,one-time,27.98,27.98,300.0,-272.02
3936547620796707449,19.99,1,one-time,19.99,19.99,50.0,-30.01
3936975077018772540,83.85,1,one-time,83.85,83.85,50.0,33.849999999999994
3938732013035143854,214.36,1,one-time,214.36,214.36,50.0,164.36
3939381864309559028,100.78,1,one-time,100.78,100.78,300.0,-199.22
3939473019641912529,21.99,1,one-time,21.99,21.99,50.0,-28.01
3939899383128026273,27.5,1,one-time,27.5,27.5,50.0,-22.5
3939966046509655464,1029.21,1,one-time,1029.21,1029.21,50.0,979.21
3940793418850616637,39.35,1,one-time,39.35,39.35,50.0,-10.649999999999999
3941152611510143066,198.99,1,one-time,198.99,198.99,50.0,148.99
3943384499857599795,157.54,1,one-time,157.54,157.54,50.0,107.53999999999999
3944989619827418524,75.96,1,one-time,75.96,75.96,50.0,25.959999999999994
3945002194355797350,71.84,1,one-time,71.84,71.84,50.0,21.840000000000003
3945894443419413506,22.97,1,one-time,22.97,22.97,50.0,-27.03
3946749082213874642,17.82,1,one-time,17.82,17.82,50.0,-32.18
3948035515004412060,23.49,1,one-time,23.49,23.49,300.0,-276.51
3948620639294319625,40.77,1,one-time,40.77,40.77,50.0,-9.229999999999997
3948753572772915413,56.17,1,one-time,56.17,56.17,300.0,-243.82999999999998
3948936105865802619,1271.19,1,one-time,1271.19,1271.19,50.0,1221.19
3949362954057733036,10.77,1,one-time,10.77,10.77,50.0,-39.230000000000004
3950894021411842984,169.75,1,one-time,169.75,169.75,50.0,119.75
3951339399019347158,36.96,1,one-time,36.96,36.96,300.0,-263.04
3954784642722657723,10.39,1,one-time,10.39,10.39,50.0,-39.61
3955127543379144640,671.8499999999999,2,repeat,335.92499999999995,671.8499999999999,50.0,621.8499999999999
3955976140316873313,39.76,1,one-time,39.76,39.76,50.0,-10.240000000000002
3957556935782502298,283.08,1,one-time,283.08,283.08,50.0,233.07999999999998
3957742022679952929,56.97,1,one-time,56.97,56.97,300.0,-243.03
3959206428704010201,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
3960449797691907911,1.56,1,one-time,1.56,1.56,50.0,-48.44
3964580077088132526,56.790000000000006,2,repeat,28.395000000000003,56.790000000000006,50.0,6.790000000000006
3965074137351500361,85.96,1,one-time,85.96,85.96,300.0,-214.04000000000002
3965352402334784734,35.18,1,one-time,35.18,35.18,50.0,-14.82
3968161907727043413,79.99,1,one-time,79.99,79.99,300.0,-220.01
3968337484870623826,20.98,1,one-time,20.98,20.98,50.0,-29.02
3968491800779817451,18.99,1,one-time,18.99,18.99,300.0,-281.01
3968957980752374922,40.77,1,one-time,40.77,40.77,50.0,-9.229999999999997
3970595310898448417,75.18,2,repeat,37.59,75.18,50.0,25.180000000000007
3971437232101672363,16.99,1,one-time,16.99,16.99,300.0,-283.01
3972031438204538458,38.35,1,one-time,38.35,38.35,50.0,-11.649999999999999
3972481072101395162,48.8,1,one-time,48.8,48.8,50.0,-1.2000000000000028
3972486410352856128,10.47,1,one-time,10.47,10.47,50.0,-39.53
3972533149099656083,20.78,1,one-time,20.78,20.78,50.0,-29.22
3973742615068285577,99.99,1,one-time,99.99,99.99,200.0,-100.01
3975716470387468561,196.31,1,one-time,196.31,196.31,50.0,146.31
3976271665375481044,49.58,1,one-time,49.58,49.58,50.0,-0.4200000000000017
3976777755892990824,530.01,2,repeat,265.005,530.01,50.0,480.01
3978014163189358246,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
3978036795131267549,11.18,1,one-time,11.18,11.18,300.0,-288.82
3978330627656387084,71.99,1,one-time,71.99,71.99,50.0,21.989999999999995
3978536727138533271,18.99,1,one-time,18.99,18.99,50.0,-31.01
3979304025284587747,15.19,1,one-time,15.19,15.19,50.0,-34.81
3979618861854336423,2291.92,2,repeat,1145.96,2291.92,300.0,1991.92
3980601042365877663,139.65,1,one-time,139.65,139.65,50.0,89.65
3981643507118895427,569.15,2,repeat,284.575,569.15,50.0,519.15
3981877997953574579,218.39999999999998,2,repeat,109.19999999999999,218.39999999999998,50.0,168.39999999999998
3982018617759941881,99.53,1,one-time,99.53,99.53,50.0,49.53
3984114857404571747,100.96,1,one-time,100.96,100.96,50.0,50.959999999999994
3987795272144398890,50.77,1,one-time,50.77,50.77,50.0,0.7700000000000031
3988230898728933862,169.45,1,one-time,169.45,169.45,300.0,-130.55
3990058424732714693,70.33,1,one-time,70.33,70.33,50.0,20.33
3993902620417433296,25.57,1,one-time,25.57,25.57,50.0,-24.43
3996247155986231536,251.91,1,one-time,251.91,251.91,50.0,201.91
3996347475095244945,33.67,1,one-time,33.67,33.67,50.0,-16.33
3996687359433676152,6.99,1,one-time,6.99,6.99,50.0,-43.01
3999167848283307153,92.99,1,one-time,92.99,92.99,50.0,42.989999999999995
3999554333299831637,30.07,1,one-time,30.07,30.07,50.0,-19.93
4000482243627957608,30.78,1,one-time,30.78,30.78,300.0,-269.22
4000951838417257099,16.78,1,one-time,16.78,16.78,50.0,-33.22
4002137233348878949,26.49,1,one-time,26.49,26.49,300.0,-273.51
4003369181946392612,81.57,1,one-time,81.57,81.57,50.0,31.569999999999993
4005605575873365444,53.89,1,one-time,53.89,53.89,50.0,3.8900000000000006
4008726419400228329,52.07,1,one-time,52.07,52.07,50.0,2.0700000000000003
4009212492683421907,82.36,1,one-time,82.36,82.36,50.0,32.36
4009285433489388850,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
4009492225738165709,71.89,1,one-time,71.89,71.89,50.0,21.89
4011202411252216664,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
4013470531611520402,17.57,1,one-time,17.57,17.57,50.0,-32.43
4013506326100150914,74.31,2,repeat,37.155,74.31,175.0,-100.69
4013826819302935041,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
4013965518417405272,28.96,1,one-time,28.96,28.96,300.0,-271.04
4015497886107875347,19.19,1,one-time,19.19,19.19,200.0,-180.81
4017026585162229127,257.46000000000004,2,repeat,128.73000000000002,257.46000000000004,200.0,57.460000000000036
4017913670369523612,83.97,1,one-time,83.97,83.97,50.0,33.97
4019173914403244131,0.0,1,one-time,0.0,0.0,200.0,-200.0
4019468962441063327,31.98,1,one-time,31.98,31.98,50.0,-18.02
4019489288484601437,23.99,1,one-time,23.99,23.99,300.0,-276.01
4019564737576499248,407.15,1,one-time,407.15,407.15,50.0,357.15
4019823049713520813,166.61,1,one-time,166.61,166.61,50.0,116.61000000000001
4020030743095455417,212.3,1,one-time,212.3,212.3,50.0,162.3
4021545903221768345,11.96,1,one-time,11.96,11.96,300.0,-288.04
4021608342887037417,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
4022089387600233552,167.95,1,one-time,167.95,167.95,50.0,117.94999999999999
